ENSEMBL.ID,term_main,estimate_main,std.error_main,statistic_main,p.value_main,p.adj_main,symbol,term_int,estimate_int,std.error_int,statistic_int,p.value_int,p.adj_int
ENSMUSG00000026814,chol2,-0.016211599445659978,0.012204019650012478,-1.3283819520598201,0.18723431622702827,0.18723431622702827,Eng,NA,NA,NA,NA,NA,NA
ENSMUSG00000047963,chol2,-0.03713661622871106,0.027957829134290433,-1.3283082906878059,0.18725854877973233,0.18725854877973233,Stbd1,NA,NA,NA,NA,NA,NA
ENSMUSG00000014769,chol2,0.014937116398304777,0.011249309869115775,1.3278251352390626,0.18741755187324263,0.18741755187324263,Psmb1,NA,NA,NA,NA,NA,NA
ENSMUSG00000024978,chol2,0.12148824422467175,0.09152939945065833,1.3273139008211634,0.18758590579212794,0.18758590579212794,Gpam,chol2:sexM,-0.4057953841858211,0.17990420220455577,-2.2556192641037986,0.02641368039288933,0.02641368039288933
ENSMUSG00000027878,chol2,0.01092805537022962,0.008234068173212846,1.3271757216901459,0.18763142883822162,0.18763142883822162,Notch2,NA,NA,NA,NA,NA,NA
ENSMUSG00000057465,chol2,-1.2150705994253312,0.9161405091505954,-1.326292841861005,0.18792248873387674,0.18792248873387674,Saa2,NA,NA,NA,NA,NA,NA
ENSMUSG00000030560,chol2,0.04594726542207854,0.034652597793494826,1.3259399972230657,0.18803890600611137,0.18803890600611137,Ctsc,NA,NA,NA,NA,NA,NA
ENSMUSG00000027248,chol2,-0.11891842158182717,0.089766611491034,-1.32475114752109,0.1884315520397094,0.1884315520397094,Pdia3,NA,NA,NA,NA,NA,NA
ENSMUSG00000031482,chol2,-0.11921814760633423,0.09015226638988919,-1.3224087688571395,0.18920697578916154,0.18920697578916154,Slc25a15,NA,NA,NA,NA,NA,NA
ENSMUSG00000054008,chol2,0.03900783308422251,0.029498712489109156,1.3223571401166778,0.18922409390141254,0.18922409390141254,Ndst1,NA,NA,NA,NA,NA,NA
ENSMUSG00000007564,chol2,0.007533689769560593,0.0057099739706651265,1.3193912631239246,0.1902094129984428,0.1902094129984428,Ppp2r1a,NA,NA,NA,NA,NA,NA
ENSMUSG00000025579,chol2,0.019160834442572435,0.014534821321809055,1.3182710690651689,0.19058255919691608,0.19058255919691608,Gaa,NA,NA,NA,NA,NA,NA
ENSMUSG00000092274,chol2,0.19455476235928634,0.1475957546844176,1.3181596095041779,0.19061971725548485,0.19061971725548485,Neat1,NA,NA,NA,NA,NA,NA
ENSMUSG00000061983,chol2,-0.031176611049924086,0.023691935851201957,-1.3159165737122496,0.19136864599757614,0.19136864599757614,Rps12,NA,NA,NA,NA,NA,NA
ENSMUSG00000069682,chol2,-0.07672918141561062,0.05832394466035813,-1.3155691348113194,0.1914848490533068,0.1914848490533068,Gm10275,NA,NA,NA,NA,NA,NA
ENSMUSG00000073609,chol2,0.01633435652208598,0.012424129148206904,1.3147284873840364,0.19176622684124095,0.19176622684124095,D2hgdh,NA,NA,NA,NA,NA,NA
ENSMUSG00000018761,chol2,0.010117833969085045,0.0077004241797056245,1.31393202932255,0.19203309864727988,0.19203309864727988,Mpdu1,NA,NA,NA,NA,NA,NA
ENSMUSG00000025465,chol2,0.05688048213096252,0.043291519454313,1.3138943342238292,0.19204573613952655,0.19204573613952655,Echs1,NA,NA,NA,NA,NA,NA
ENSMUSG00000031967,chol2,0.012582761466956313,0.009577442013217632,1.3137914538757949,0.19208023051193038,0.19208023051193038,Afg3l1,chol2:sexM,-0.045982981470273104,0.01873658352603058,-2.4541817565827477,0.01596155787413594,0.01596155787413594
ENSMUSG00000061353,chol2,-0.08682523523682703,0.0661441945135418,-1.312666000022892,0.1924578820547408,0.1924578820547408,Cxcl12,NA,NA,NA,NA,NA,NA
ENSMUSG00000020534,chol2,0.08684893169590104,0.06630550734585443,1.3098298342382118,0.19341202997419485,0.19341202997419485,Shmt1,NA,NA,NA,NA,NA,NA
ENSMUSG00000046671,chol2,-0.012664093083747163,0.00966896593600923,-1.3097670596380384,0.19343318856758987,0.19343318856758987,Mtfr1l,chol2:sexM,-0.04980949008154293,0.018823753673077304,-2.6460976352863677,0.009545991573410293,0.009545991573410293
ENSMUSG00000044308,chol2,0.03289360872018116,0.025137206964795825,1.3085625927434192,0.19383949659421704,0.19383949659421704,Ubr3,NA,NA,NA,NA,NA,NA
ENSMUSG00000053436,chol2,-0.014889426686707735,0.011436326095968438,-1.3019414243492577,0.19608441623048697,0.19608441623048697,Mapk14,chol2:sexM,-0.06256206245144619,0.02215836405286917,-2.8234062001226734,0.005800479392391987,0.005800479392391987
ENSMUSG00000027249,chol2,0.24560278217262166,0.18891537920330687,1.3000676980793022,0.19672320641658336,0.19672320641658336,F2,NA,NA,NA,NA,NA,NA
ENSMUSG00000072664,chol2,0.0686048724988927,0.05279341197428594,1.2994968488171978,0.19691812751537177,0.19691812751537177,Ugt3a1,NA,NA,NA,NA,NA,NA
ENSMUSG00000096145,chol2,-0.029369150502910685,0.022606661637040504,-1.2991369966271356,0.19704107575684676,0.19704107575684676,Vkorc1,NA,NA,NA,NA,NA,NA
ENSMUSG00000041453,chol2,-0.03840753074334313,0.029598797969665604,-1.2976044088920495,0.19756534393418396,0.19756534393418396,Rpl21,NA,NA,NA,NA,NA,NA
ENSMUSG00000027177,chol2,0.020672769181796096,0.015931985111132387,1.2975639280098945,0.19757920569249757,0.19757920569249757,Hipk3,NA,NA,NA,NA,NA,NA
ENSMUSG00000015837,chol2,0.07296611862480382,0.05636769549715668,1.2944669456725333,0.19864184156611236,0.19864184156611236,Sqstm1,NA,NA,NA,NA,NA,NA
ENSMUSG00000032575,chol2,-0.029701771390515018,0.023018115348993125,-1.2903650424974629,0.20005581175612575,0.20005581175612575,Manf,NA,NA,NA,NA,NA,NA
ENSMUSG00000015937,chol2,0.006946860910097412,0.005384219310255406,1.2902262166152145,0.20010379681482116,0.20010379681482116,Macroh2a1,NA,NA,NA,NA,NA,NA
ENSMUSG00000038886,chol2,0.015881799420447613,0.012338788306230725,1.2871441689641252,0.20117130384636256,0.20117130384636256,Man2a2,NA,NA,NA,NA,NA,NA
ENSMUSG00000027637,chol2,-0.013122607408415376,0.010202141685505829,-1.2862600631256327,0.20147830287951649,0.20147830287951649,Rab5if,chol2:sexM,-0.04481346811861566,0.020062636989186467,-2.233677863122859,0.027875769223335203,0.027875769223335203
ENSMUSG00000019232,chol2,-0.0930727540804579,0.07236344299586236,-1.2861847118824854,0.20150448406883395,0.20150448406883395,Etnppl,NA,NA,NA,NA,NA,NA
ENSMUSG00000020114,chol2,-0.009428198915915944,0.00735976987279917,-1.281045342295476,0.20329613875937783,0.20329613875937783,Cand1,chol2:sexM,-0.030657374892557553,0.01451170325133863,-2.112596596111457,0.037285799984549346,0.037285799984549346
ENSMUSG00000021273,chol2,0.07802101580561292,0.06098504352655059,1.2793467265731393,0.20389088277846995,0.20389088277846995,Fdft1,NA,NA,NA,NA,NA,NA
ENSMUSG00000031600,chol2,-0.010681461803601194,0.008350219071713266,-1.2791834216404112,0.2039481291819886,0.2039481291819886,Vps37a,NA,NA,NA,NA,NA,NA
ENSMUSG00000002014,chol2,-0.010680030045024876,0.008361170589467103,-1.2773366995380924,0.20459632312170822,0.20459632312170822,Ssr4,NA,NA,NA,NA,NA,NA
ENSMUSG00000061518,chol2,-0.027032794849329484,0.02118848289055075,-1.2758249370173205,0.2051280792373601,0.2051280792373601,Cox5b,NA,NA,NA,NA,NA,NA
ENSMUSG00000035349,chol2,0.02054221932299187,0.016104430040695856,1.275563262473849,0.2052202256873481,0.2052202256873481,NA,NA,NA,NA,NA,NA,NA
ENSMUSG00000031596,chol2,-0.2883829075670683,0.2268140614192851,-1.2714507458775581,0.20667243038429572,0.20667243038429572,Slc7a2,NA,NA,NA,NA,NA,NA
ENSMUSG00000024065,chol2,-0.01914827130869632,0.015071223331914947,-1.2705187155012017,0.20700259821901526,0.20700259821901526,Ehd3,NA,NA,NA,NA,NA,NA
ENSMUSG00000030695,chol2,-0.0110360225351318,0.00868672146985457,-1.2704473803413614,0.20702788441075415,0.20702788441075415,Aldoa,NA,NA,NA,NA,NA,NA
ENSMUSG00000020496,chol2,-0.012436325735388623,0.009789431795583607,-1.2703827959656588,0.2070507796144817,0.2070507796144817,Rnf187,NA,NA,NA,NA,NA,NA
ENSMUSG00000024052,chol2,-0.14729660321240048,0.11601291309187248,-1.2696569656496253,0.20730821532310326,0.20730821532310326,Lpin2,chol2:sexM,-0.70650548878763,0.22248760558869474,-3.175482458531747,0.002023313124033585,0.002023313124033585
ENSMUSG00000005142,chol2,0.022166689624888797,0.01747089906282904,1.2687778428100756,0.2076203362753555,0.2076203362753555,Man2b1,NA,NA,NA,NA,NA,NA
ENSMUSG00000028559,chol2,-0.020563904512603454,0.016210283208259253,-1.2685715757344695,0.20769361880480244,0.20769361880480244,Osbpl9,NA,NA,NA,NA,NA,NA
ENSMUSG00000061904,chol2,-0.029994710276264967,0.023648536046433723,-1.2683537880472,0.20777101505841677,0.20777101505841677,Slc25a3,chol2:sexM,-0.13299153141343523,0.04570955882598517,-2.909490592979244,0.0045185151278943556,0.0045185151278943556
ENSMUSG00000035948,chol2,-0.02400475880620479,0.01894676678320707,-1.2669580557396596,0.2082675276476233,0.2082675276476233,Acss3,NA,NA,NA,NA,NA,NA
ENSMUSG00000026858,chol2,0.025813650193149584,0.02039459578156238,1.265710312164474,0.2087121345484202,0.2087121345484202,Miga2,NA,NA,NA,NA,NA,NA
ENSMUSG00000025317,chol2,-0.03269763220738466,0.025836219208697105,-1.2655734162674173,0.20876095699534772,0.20876095699534772,Car5a,NA,NA,NA,NA,NA,NA
ENSMUSG00000028199,chol2,0.027254621990333874,0.021585102601915863,1.262658903827253,0.20980238206529978,0.20980238206529978,Cryz,NA,NA,NA,NA,NA,NA
ENSMUSG00000069917,chol2,0.18772667013657623,0.14873177130200727,1.2621827098084368,0.20997290010986225,0.20997290010986225,Hba-a2,NA,NA,NA,NA,NA,NA
ENSMUSG00000019428,chol2,0.042224543912030066,0.03347325520144782,1.26144122099615,0.21023861915891687,0.21023861915891687,Fkbp8,NA,NA,NA,NA,NA,NA
ENSMUSG00000073940,chol2,0.1334695954886116,0.1058533518205331,1.2608915371418743,0.2104357627162865,0.2104357627162865,Hbb-bt,chol2:sexM,-0.44609727378134806,0.20860074083409733,-2.1385220013966038,0.03506692297978211,0.03506692297978211
ENSMUSG00000022193,chol2,-0.009072163782901809,0.007199786591347353,-1.260060095920713,0.21073421642905138,0.21073421642905138,Psmb5,NA,NA,NA,NA,NA,NA
ENSMUSG00000008226,chol2,0.01024632352649197,0.008136808648955178,1.2592558051377634,0.21102322010748054,0.21102322010748054,Scrn3,NA,NA,NA,NA,NA,NA
ENSMUSG00000032350,chol2,0.12764996913649182,0.10138133571081812,1.2591071940559435,0.21107665199118142,0.21107665199118142,Gclc,NA,NA,NA,NA,NA,NA
ENSMUSG00000079614,chol2,0.007143379749401954,0.005675072056873684,1.2587293478943313,0.211212548207944,0.211212548207944,Seh1l,NA,NA,NA,NA,NA,NA
ENSMUSG00000024747,chol2,0.405851107462082,0.3226562769658591,1.2578435209088645,0.2115313968274197,0.2115313968274197,Aldh1a7,NA,NA,NA,NA,NA,NA
ENSMUSG00000002944,chol2,0.0817486735211019,0.06507375717199933,1.2562464052141382,0.21210716285373699,0.21210716285373699,Cd36,NA,NA,NA,NA,NA,NA
ENSMUSG00000036503,chol2,0.03191480488840037,0.02540570883062418,1.2562060401924346,0.21212172947969568,0.21212172947969568,Rnf13,NA,NA,NA,NA,NA,NA
ENSMUSG00000025260,chol2,0.02717129619680393,0.021656957591128147,1.2546220346266344,0.21269393339358794,0.21269393339358794,Hsd17b10,NA,NA,NA,NA,NA,NA
ENSMUSG00000036046,chol2,0.014966242102542472,0.01193376319271018,1.2541091909452924,0.21287943474926163,0.21287943474926163,5031439G07Rik,NA,NA,NA,NA,NA,NA
ENSMUSG00000028416,chol2,-0.00913940844123312,0.0072943512486466485,-1.2529432885383456,0.21330159631067372,0.21330159631067372,Bag1,NA,NA,NA,NA,NA,NA
ENSMUSG00000039105,chol2,-0.008492935726796632,0.006778926498806493,-1.2528437545814828,0.21333766497611592,0.21333766497611592,Atp6v1g1,NA,NA,NA,NA,NA,NA
ENSMUSG00000031451,chol2,0.024746546591273042,0.019752611721221548,1.2528240285656087,0.21334481373149525,0.21334481373149525,Gas6,NA,NA,NA,NA,NA,NA
ENSMUSG00000035031,chol2,-0.2549152303039999,0.20347774213896117,-1.2527917187616053,0.21335652326124416,0.21335652326124416,C8a,NA,NA,NA,NA,NA,NA
ENSMUSG00000022711,chol2,-0.006036595899986687,0.0048263317032305195,-1.2507627471908063,0.21409279539912435,0.21409279539912435,Pmm2,chol2:sexM,-0.02580580405874257,0.0093689184258568,-2.7544058861183434,0.00705988147323961,0.00705988147323961
ENSMUSG00000030357,chol2,-0.0448645824785243,0.035957376831953165,-1.2477156686984974,0.2152020121651561,0.2152020121651561,Fkbp4,chol2:sexM,-0.15330435728118075,0.07081918779374272,-2.1647291088351914,0.03294124840787765,0.03294124840787765
ENSMUSG00000009376,chol2,0.025792450954878126,0.020692814905612512,1.2464447718943468,0.21566589312653753,0.21566589312653753,Met,NA,NA,NA,NA,NA,NA
ENSMUSG00000046756,chol2,-0.00757180949413066,0.0060758749173557645,-1.2462089159376457,0.21575206165129482,0.21575206165129482,Mrps7,chol2:sexM,-0.028964481432027442,0.011891762802755957,-2.4356760147717393,0.016749144479845223,0.016749144479845223
ENSMUSG00000026259,chol2,-0.016866444720064253,0.01355309190189554,-1.2444720984814768,0.21638737302300995,0.21638737302300995,Ngef,NA,NA,NA,NA,NA,NA
ENSMUSG00000006932,chol2,-0.03927792771710145,0.031561984702358,-1.2444695125324927,0.21638831995743857,0.21638831995743857,Ctnnb1,NA,NA,NA,NA,NA,NA
ENSMUSG00000028553,chol2,0.16695157697856733,0.13448260390316022,1.241436231401258,0.21750114774190896,0.21750114774190896,Angptl3,NA,NA,NA,NA,NA,NA
ENSMUSG00000063888,chol2,-0.010485698214930577,0.008448808223063736,-1.2410860725074213,0.21762988012716294,0.21762988012716294,Rpl7l1,chol2:sexM,-0.04281900591995135,0.016467993551163993,-2.6001349701114504,0.01082264581124912,0.01082264581124912
ENSMUSG00000032083,chol2,1.7726561932881193,1.4285570549849165,1.2408718203466056,0.21770867521157158,0.21770867521157158,Apoa1,NA,NA,NA,NA,NA,NA
ENSMUSG00000045092,chol2,0.016195103942308605,0.013078380332874407,1.2383111310503687,0.21865202782851687,0.21865202782851687,S1pr1,NA,NA,NA,NA,NA,NA
ENSMUSG00000003429,chol2,-0.02450972837920147,0.019799190732403344,-1.2379156658705683,0.2187979818945667,0.2187979818945667,Rps11,NA,NA,NA,NA,NA,NA
ENSMUSG00000031818,chol2,-0.035070052464111,0.028363579882348208,-1.2364466195586439,0.21934078432701326,0.21934078432701326,Cox4i1,chol2:sexM,-0.15128565315228304,0.0550704906305521,-2.747127389280104,0.007206339491265509,0.007206339491265509
ENSMUSG00000020946,chol2,0.016223325806568833,0.013125172495411737,1.236046673842964,0.21948873143831532,0.21948873143831532,Gosr2,NA,NA,NA,NA,NA,NA
ENSMUSG00000021109,chol2,0.00831454420658915,0.006731012300998153,1.2352591014216647,0.21978028134941022,0.21978028134941022,Hif1a,NA,NA,NA,NA,NA,NA
ENSMUSG00000037470,chol2,-0.02386756918300516,0.019383002697996473,-1.2313659320427293,0.2212256338709528,0.2212256338709528,Uggt1,chol2:sexM,-0.08973218372886724,0.038004705767426705,-2.361080869247919,0.020286567945336988,0.020286567945336988
ENSMUSG00000040466,chol2,0.016284691190378377,0.013228815485077847,1.231001461071671,0.22136129843364155,0.22136129843364155,Blvrb,NA,NA,NA,NA,NA,NA
