ENSEMBL.ID,term_main,estimate_main,std.error_main,statistic_main,p.value_main,p.adj_main,symbol,term_int,estimate_int,std.error_int,statistic_int,p.value_int,p.adj_int
ENSMUSG00000049760,chol1,-4.2888871661928777e-4,0.005219112484881405,-0.08217656121834545,0.9346867944311931,0.9346867944311931,Micos13,NA,NA,NA,NA,NA,NA
ENSMUSG00000068762,chol1,-0.0014164779084624836,0.01724801443734433,-0.08212411426300836,0.9347283841270533,0.9347283841270533,Gstm6,NA,NA,NA,NA,NA,NA
ENSMUSG00000022361,chol1,4.145115145210083e-4,0.005050110941385569,0.08207968484891962,0.9347636161674696,0.9347636161674696,Zhx1,NA,NA,NA,NA,NA,NA
ENSMUSG00000032959,chol1,0.005762565542630645,0.07069900032031183,0.08150844448326745,0.9352166150882122,0.9352166150882122,Pebp1,NA,NA,NA,NA,NA,NA
ENSMUSG00000040127,chol1,-0.0021037008142169075,0.02608758920787543,-0.08063990878780909,0.9359054127763341,0.9359054127763341,Sdr9c7,NA,NA,NA,NA,NA,NA
ENSMUSG00000030127,chol1,-4.1779260241691475e-4,0.005210197671118279,-0.08018747632798408,0.9362642365328311,0.9362642365328311,Cops7a,NA,NA,NA,NA,NA,NA
ENSMUSG00000069324,chol1,0.015454932339856642,0.1940852695485038,0.07962959979296266,0.9367067059962761,0.9367067059962761,Gm5096,NA,NA,NA,NA,NA,NA
ENSMUSG00000032679,chol1,0.0010554642854569804,0.013282861551003134,0.07946061030631392,0.93684074081209745,0.93684074081209745,Cd59a,NA,NA,NA,NA,NA,NA
ENSMUSG00000003528,chol1,0.002257797017573228,0.0284844449497462,0.07926420969608344,0.9369965191769374,0.9369965191769374,Slc25a1,NA,NA,NA,NA,NA,NA
ENSMUSG00000046330,chol1,-9.503129022829294e-4,0.012015879764837539,-0.07908808350961209,0.9371362186352948,0.9371362186352948,Rpl37a,NA,NA,NA,NA,NA,NA
ENSMUSG00000067889,chol1,0.0017606940840985302,0.02236971159334413,0.07870884149540873,0.9374370318207914,0.9374370318207914,Sptbn2,NA,NA,NA,NA,NA,NA
ENSMUSG00000024781,chol1,-0.003200893396372662,0.040675471150383384,-0.07869345592921281,0.9374492357796863,0.9374492357796863,Lipa,NA,NA,NA,NA,NA,NA
ENSMUSG00000075700,chol1,0.0010316528596817816,0.01326155899120871,0.07779272862004233,0.9381637261003635,0.9381637261003635,Selenot,NA,NA,NA,NA,NA,NA
ENSMUSG00000009863,chol1,0.0019463400602686713,0.025080056710955218,0.07760509008013888,0.938312574341412,0.938312574341412,Sdhb,NA,NA,NA,NA,NA,NA
ENSMUSG00000032038,chol1,9.84925149384796e-4,0.012736267794658028,0.07733232099578678,0.9385289580941325,0.9385289580941325,St3gal4,NA,NA,NA,NA,NA,NA
ENSMUSG00000032348,chol1,0.0011025998464678482,0.014363475176559162,0.07676414188867496,0.9389797011246344,0.9389797011246344,Gsta4,NA,NA,NA,NA,NA,NA
ENSMUSG00000025393,chol1,-0.00906433514699692,0.11845608753184263,-0.07652063592392667,0.9391728833040409,0.9391728833040409,Atp5b,NA,NA,NA,NA,NA,NA
ENSMUSG00000020021,chol1,0.0012618931124168953,0.01667614899824306,0.07567053475894488,0.9398473280728068,0.9398473280728068,Fgd6,NA,NA,NA,NA,NA,NA
ENSMUSG00000022136,chol1,0.0026512958171213278,0.035097745931047315,0.0755403444520351,0.9399506210428886,0.9399506210428886,Dnajc3,NA,NA,NA,NA,NA,NA
ENSMUSG00000010651,chol1,-0.031355296646677015,0.419474316292734,-0.07474902617111708,0.94057847487574,0.94057847487574,Acaa1b,NA,NA,NA,NA,NA,NA
ENSMUSG00000033715,chol1,-0.005917869125426723,0.07952492614283665,-0.07441527345523709,0.9408432948007147,0.9408432948007147,Akr1c14,NA,NA,NA,NA,NA,NA
ENSMUSG00000024966,chol1,-9.681613756119822e-4,0.013033215148257105,-0.0742841551066892,0.9409473339808696,0.9409473339808696,Stip1,NA,NA,NA,NA,NA,NA
ENSMUSG00000034708,chol1,0.002655159660506992,0.03575886853905556,0.07425178057876879,0.9409730225291634,0.9409730225291634,Grn,NA,NA,NA,NA,NA,NA
ENSMUSG00000020923,chol1,3.721296514205482e-4,0.0050395419481993565,0.0738419592982079,0.9412982130063934,0.9412982130063934,Ubtf,NA,NA,NA,NA,NA,NA
ENSMUSG00000059811,chol1,-0.0011416815668787725,0.015574114258223942,-0.07330635617212743,0.941723225535479,0.941723225535479,Atl2,NA,NA,NA,NA,NA,NA
ENSMUSG00000049775,chol1,0.0016047128190842944,0.021937537642626806,0.07314917677753308,0.9418479539520704,0.9418479539520704,Tmsb4x,NA,NA,NA,NA,NA,NA
ENSMUSG00000021957,chol1,-0.0019547668800080683,0.026809883923321724,-0.07291217245098293,0.9420360295273931,0.9420360295273931,Tkt,NA,NA,NA,NA,NA,NA
ENSMUSG00000026466,chol1,3.001845059612944e-4,0.0041273061036548155,0.07273134059416499,0.9421795314620098,0.9421795314620098,Tor1aip1,chol1:sexM,-0.018478582342329387,0.008149083617461302,-2.267565680972366,0.025749462409806537,0.025749462409806537
