ENSEMBL.ID,term,estimate,std.error,statistic,p.value,p.adj,symbol
ENSMUSG00000022684,chol2:sexM,-0.013476637738630191,0.01319220446777143,-1.0215607081859315,0.30975768161366085,0.30975768161366085,Bfar
ENSMUSG00000027605,chol2:sexM,0.19869906246327307,0.19451249846497662,1.0215233675539377,0.3097752642958788,0.3097752642958788,Acss2
ENSMUSG00000030275,chol2:sexM,-0.01809732637480694,0.017743059792759273,-1.0199664875272663,0.3105089531896586,0.3105089531896586,Etnk1
ENSMUSG00000030894,chol2:sexM,-0.01755028119886154,0.017222013109786504,-1.0190609591911468,0.31093622482514816,0.31093622482514816,Tpp1
ENSMUSG00000022742,chol2:sexM,-0.04477953823638578,0.043960150865548456,-1.0186393211739289,0.3111353083731257,0.3111353083731257,Cpox
ENSMUSG00000020048,chol2:sexM,-0.24687002162087587,0.24238528308685708,-1.0185025199422348,0.311199919765118,0.311199919765118,Hsp90b1
ENSMUSG00000023921,chol2:sexM,-0.04721201244249052,0.04636116832630328,-1.0183525167053331,0.3112707768245873,0.3112707768245873,Mmut
ENSMUSG00000050856,chol2:sexM,-0.021824270250174277,0.02143795696009313,-1.018020060904137,0.31142785760457414,0.31142785760457414,Atp5k
ENSMUSG00000047888,chol2:sexM,-0.01326809602969947,0.013037200235371771,-1.0177105352498343,0.31157415198495647,0.31157415198495647,Tnrc6b
ENSMUSG00000027193,chol2:sexM,-0.008627939139442629,0.008478419612075374,-1.0176353063670383,0.3116097151663406,0.3116097151663406,Api5
ENSMUSG00000054417,chol2:sexM,-0.23212276486422695,0.22811995411055028,-1.0175469558078942,0.3116514848732362,0.3116514848732362,Cyp3a44
ENSMUSG00000030236,chol2:sexM,-0.35354812969368454,0.34755129499974236,-1.01725453128853,0.31178976189216506,0.31178976189216506,Slco1b2
ENSMUSG00000006731,chol2:sexM,0.027748279731483836,0.027278450106948585,1.0172234721068545,0.3118044510759591,0.3118044510759591,B4galnt1
ENSMUSG00000018340,chol2:sexM,0.02100755458714333,0.02072709970216408,1.0135308310863178,0.3135541617308349,0.3135541617308349,Anxa6
ENSMUSG00000016194,chol2:sexM,-0.19497431039751428,0.19252790195886527,-1.0127067734793667,0.3139455259817105,0.3139455259817105,Hsd11b1
ENSMUSG00000034248,chol2:sexM,0.012160400384967464,0.012010747238478663,1.0124599363817566,0.31406281827374777,0.31406281827374777,Slc25a37
ENSMUSG00000003053,chol2:sexM,2.120518894225599,2.0953646199241946,1.012004724171736,0.31427920331831855,0.31427920331831855,Cyp2c29
ENSMUSG00000017453,chol2:sexM,-0.05553258320498417,0.05504226686128057,-1.0089079969206085,0.3157538777418412,0.3157538777418412,Pipox
ENSMUSG00000030711,chol2:sexM,0.1345848460409817,0.13341088470607412,1.0087995918585955,0.315805584260801,0.315805584260801,Sult1a1
ENSMUSG00000035150,chol2:sexM,-0.0175459151850787,0.01739532833453771,-1.008656740916008,0.315873729242193,0.315873729242193,Eif2s3x
ENSMUSG00000038056,chol2:sexM,-0.01231880634825767,0.012215771062259866,-1.0084346117386014,0.3159797122641814,0.3159797122641814,Kmt2c
ENSMUSG00000046079,chol2:sexM,-0.01144277482066574,0.011362404560430079,-1.0070733496425177,0.3166297207281409,0.3166297207281409,Lrrc8d
ENSMUSG00000028011,chol2:sexM,-0.319699828402499,0.31759755169296233,-1.0066193101877845,0.3168467247849491,0.3168467247849491,Tdo2
ENSMUSG00000021242,chol2:sexM,0.016136524852257108,0.016041420624514753,1.0059286661679463,0.3171770020458531,0.3171770020458531,Npc2
ENSMUSG00000048489,chol2:sexM,0.03518526781756579,0.035097142079222536,1.00251090923997,0.3188148074546045,0.3188148074546045,Depp1
ENSMUSG00000038965,chol2:sexM,-0.009228774487021245,0.009209720607222494,-1.0020688879295436,0.31902703665477117,0.31902703665477117,Ube2l3
ENSMUSG00000018171,chol2:sexM,-0.013272564008266038,0.013255373207380908,-1.0012968930120774,0.31939792270856715,0.31939792270856715,Vmp1
ENSMUSG00000025497,chol2:sexM,-0.014037718721736403,0.014020978375285308,-1.0011939499514957,0.31944740085255674,0.31944740085255674,Cdhr5
ENSMUSG00000005534,chol2:sexM,0.03946756236127958,0.03943497389117775,1.0008263849797838,0.31962410743334885,0.31962410743334885,Insr
ENSMUSG00000070594,chol2:sexM,-0.10646246775415338,0.10657188636516086,-0.9989732882213179,0.3205159724500273,0.3205159724500273,Cfhr4
ENSMUSG00000071177,chol2:sexM,-1.533420633781462,1.5357633874336936,-0.9984745347679199,0.3207562965371986,0.3207562965371986,Serpina1d
ENSMUSG00000025197,chol2:sexM,0.20567655316854025,0.20612248214519763,0.9978365825405534,0.32106386797274455,0.32106386797274455,Cyp2c23
ENSMUSG00000036478,chol2:sexM,-0.018672480209207473,0.018747682973796236,-0.9959886901920694,0.3219558847079809,0.3219558847079809,Btg1
ENSMUSG00000037503,chol2:sexM,-0.008984437027179324,0.009020758455075672,-0.9959735727237092,0.321963189007008,0.321963189007008,Fam168b
ENSMUSG00000029455,chol2:sexM,-0.3215394052264887,0.3230575575336669,-0.9953006754623904,0.3222884238191638,0.3222884238191638,Aldh2
ENSMUSG00000040564,chol2:sexM,-0.5879920571755451,0.5909471741773948,-0.9949993550507061,0.3224341331661945,0.3224341331661945,Apoc1
ENSMUSG00000042118,chol2:sexM,-0.059732244110455586,0.06006642113768463,-0.9944365417333082,0.3227064095285638,0.3227064095285638,Bhmt2
ENSMUSG00000037686,chol2:sexM,0.06184128827542828,0.062245852596971546,0.993500541728254,0.32315956276739566,0.32315956276739566,Aspg
ENSMUSG00000025486,chol2:sexM,-0.018185451420845666,0.018350010726808644,-0.9910321956530214,0.32435660522973786,0.32435660522973786,Sirt3
ENSMUSG00000037563,chol2:sexM,0.0574427184877296,0.057986796368849555,0.9906172108964406,0.32455814306057973,0.32455814306057973,Rps16
ENSMUSG00000049775,chol2:sexM,0.038069765003676176,0.038461949021573384,0.9898033243797075,0.32495364868191834,0.32495364868191834,Tmsb4x
ENSMUSG00000032548,chol2:sexM,-0.018090065169299296,0.01831009217777027,-0.9879832932387909,0.32583924077112525,0.32583924077112525,Slco2a1
ENSMUSG00000021670,chol2:sexM,0.07875434427879084,0.07974046620634664,0.9876333563813887,0.3260096960400579,0.3260096960400579,Hmgcr
ENSMUSG00000038527,chol2:sexM,-0.03298841843917064,0.033412943224093,-0.9872946007158014,0.3261747610602346,0.3261747610602346,C1rl
ENSMUSG00000066551,chol2:sexM,0.028069868177122717,0.028446506411568977,0.9867597718680462,0.32643547883214064,0.32643547883214064,Hmgb1
ENSMUSG00000020553,chol2:sexM,-0.04802345061008656,0.048695335187049486,-0.9862022804775433,0.3267073906588175,0.3267073906588175,Pctp
